"title","total_prop_men","total_prop_women","credit_id","department","gender","id","job","name","movie_id","genres","budget","revenue","vote_count","vote_average","popularity","runtime","release_date","genre_order"
"(500) Days of Summer",0.6898378378,0.3101621622,"52fe47f99251416c750abaa5","Sound","Male",5359,"Original Music Composer","Mychael Danna",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"5685cf869251417e1500495c","Costume & Make-Up","Female",16469,"Costume Design","Hope Hanafin",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"52fe47f99251416c750aba9f","Production","Male",22433,"Producer","Steven J. Wolfe",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"52fe47f99251416c750abab1","Camera","Male",52449,"Director of Photography","Eric Steelberg",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"5685d02cc3a3683628004bf5","Production","Female",53648,"Casting","Eyde Belasco",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"52fe47f99251416c750aba99","Production","Male",54050,"Producer","Mark Waters",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"52fe47f99251416c750abab7","Editing","Male",66519,"Editor","Alan Edward Bell",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"52fe47f89251416c750aba75","Writing","Male",77950,"Screenplay","Scott Neustadter",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"52fe47f89251416c750aba7b","Writing","Male",77951,"Screenplay","Michael H. Weber",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"52fe47f89251416c750aba57","Directing","Male",87742,"Director","Marc Webb",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"5685d0fc9251414ecb00e77d","Sound","Female",563736,"Music Supervisor","Andrea von Foerster",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"52fe47f99251416c750aba93","Production","Female",965987,"Producer","Jessica Tuchinsky",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"(500) Days of Summer",0.6898378378,0.3101621622,"5685d095c3a3684bcc01e87d","Directing","Female",1344842,"Script Supervisor","Renetta G. Amador",19913,"Comedy",7500000,60722734,2993,7.2,16.376657,95,2009-07-17,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"52fe43e6c3a36847f807731d","Art","Male",1800,"Set Decoration","Charles Graffeo",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"5727be19c3a3685bd90037a2","Writing","Male",6210,"Theatre Play","William Shakespeare",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"52fe43e6c3a36847f80772ff","Camera","Male",7413,"Director of Photography","Mark Irwin",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"52fe43e6c3a36847f8077305","Editing","Male",16593,"Editor","O. Nicholas Brown",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"52fe43e6c3a36847f8077317","Costume & Make-Up","Female",20359,"Costume Design","Kimberly A. Tillman",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"52fe43e6c3a36847f80772f9","Sound","Male",21068,"Original Music Composer","Richard Gibbs",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"52fe43e6c3a36847f80772e1","Production","Male",29525,"Producer","Andrew Lazar",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"52fe43e6c3a36847f807730b","Art","Female",32279,"Production Design","Carol Winstead Wood",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"52fe43e6c3a36847f80772c7","Directing","Male",40243,"Director","Gil Junger",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"55846e5ec3a3685030000fd7","Writing","Female",40589,"Writer","Karen McCullah Lutz",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"55846e6ec3a3685024000fa4","Writing","Female",40590,"Writer","Kirsten Smith",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"52fe43e6c3a36847f80772e7","Production","Male",40591,"Executive Producer","Seth Jaret",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"52fe43e6c3a36847f80772ed","Production","Male",40592,"Executive Producer","Jeffrey Chernov",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"5727ba069251414da1000240","Production","Male",40593,"Associate Producer","Greg Silverman",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"55846f0ac3a3685030001010","Production","Female",51557,"Casting","Marcia Ross",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"55846eeec3a3685034001122","Production","Female",63672,"Casting","Gail Goldberg",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"5727b943c3a3681da20009b6","Crew","Male",73137,"Executive Music Producer","Ralph Sall",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"57292d20c3a36808fc0000b7","Sound","Male",83091,"Sound Re-Recording Mixer","Dean A. Zupancic",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"572929289251414e0d000020","Production","Male",11014,"Unit Production Manager","Ross Fanger",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"55846efbc3a3685034001125","Production","Female",1096443,"Casting","Donna Morong",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"57292dedc3a36808fe0000c9","Sound","Male",1415618,"Supervising Sound Effects Editor","Donald J. Malouf",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"57292cd09251414e10000096","Directing","Female",1457729,"Script Supervisor","Nancy Karlin",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"57292c84c3a36808fc000094","Costume & Make-Up","Female",1546085,"Key Hair Stylist","Pauletta O. Lewis",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"57292cb79251414e0600009b","Camera","Male",1552506,"First Assistant Camera","Gary Katsuya Ushino",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"10 Things I Hate About You",0.5430894309,0.4569105691,"57292b77c3a3680905000090","Crew","Female",1614896,"Stunt Coordinator","Ben Scott",4951,"Comedy",1.6e+07,53478166,1768,7.3,12.069966,97,1999-03-30,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11dfdb","Sound","Male",947,"Original Music Composer","Hans Zimmer",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11dfe1","Production","Male",287,"Producer","Brad Pitt",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11e01b","Production","Male",376,"Producer","Arnon Milchan",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"57a51c229251412e720067fd","Production","Female",465,"Executive Producer","Tessa Ross",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11e033","Production","Female",6410,"Casting","Francine Maisler",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11dfff","Costume & Make-Up","Female",5634,"Costume Design","Patricia Norris",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"547efa94c3a368395c0013b9","Sound","Male",56765,"Sound Designer","Leslie Shatz",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11e021","Production","Male",46588,"Producer","Bill Pohlad",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11dfa9","Writing","Male",51679,"Screenplay","John Ridley",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"57a51bfdc3a36807cb001d97","Production","Male",51679,"Executive Producer","John Ridley",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11e009","Camera","Male",54926,"Director of Photography","Sean Bobbitt",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"547efc1ec3a368395e001329","Camera","Male",54926,"Camera Operator","Sean Bobbitt",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11e015","Production","Male",60187,"Producer","Anthony Katagas",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11df9b","Directing","Male",72757,"Director","Steve McQueen",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11e027","Production","Male",72757,"Producer","Steve McQueen",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"5809f1f492514171d4001e78","Sound","Male",75380,"Boom Operator","Robert Jackson",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"52fe492cc3a368484e11dfd5","Production","Male",967387,"Producer","Jeremy Kleiner",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"547ef8be92514124aa00126e","Art","Male",1018480,"Set Designer","Carl Sprague",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"57a51dbb92514132fa00659a","Crew","Male",1319968,"Post Production Supervisor","Eric Bergman",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"547ef965c3a3683965001123","Art","Male",1393438,"Construction Coordinator","David Rotondo",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"547efa51c3a368396f00131b","Sound","Male",1393443,"Supervising Sound Editor","Robert Jackson",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"547efb51c3a368396c001293","Crew","Male",1393447,"Stunt Coordinator","Lex D. Geddings",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"547efbfbc3a368395a0012b3","Lighting","Male",1393450,"Gaffer","Mike McLaughlin",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"547efd0d92514124ad001161","Directing","Female",1393455,"Script Supervisor","Eva Z. Cabrera",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"57dc883b92514179d8000f90","Costume & Make-Up","Female",1414984,"Hair Department Head","Adruitha Lee",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"12 Years a Slave",0.8241287956,0.1758712045,"57a51d86c3a36868ee0045a8","Production","Female",1561051,"Production Supervisor","Alissa M. Kantrow",76203,"Drama",2e+07,1.87e+08,3787,7.9,30.316249,134,2013-10-18,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100b31","Production","Female",465,"Executive Producer","Tessa Ross",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100b61","Editing","Male",1114,"Editor","Jon Harris",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"5943e4f39251417f77024367","Camera","Male",1570,"Director of Photography","Anthony Dod Mantle",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100afd","Writing","Male",2034,"Screenplay","Danny Boyle",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100abb","Directing","Male",2034,"Director","Danny Boyle",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100b37","Production","Male",2034,"Producer","Danny Boyle",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"53908305c3a3680d750018c6","Production","Female",4249,"Casting","Donna Isaacson",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100af1","Sound","Male",5288,"Original Music Composer","A. R. Rahman",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100b19","Production","Male",6373,"Executive Producer","François Ivernel",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100b25","Production","Male",15729,"Executive Producer","Cameron McCracken",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"5943e504c3a3686c0d025ab9","Camera","Male",17598,"Director of Photography","Enrique Chediak",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100b1f","Production","Male",25292,"Executive Producer","John J. Kelly",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100b3d","Production","Male",57583,"Producer","Christian Colson",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100af7","Writing","Male",57631,"Screenplay","Simon Beaufoy",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100b4f","Production","Male",68542,"Producer","John Smithson",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100b43","Production","Male",965155,"Producer","Tom Heller",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"127 Hours",0.8427599611,0.1572400389,"52fe4677c3a36847f8100b07","Writing","Male",973238,"Novel","Aron Ralston",44115,"Adventure",1.8e+07,35692920,2668,7,11.176797,94,2010-11-05,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057f15","Production","Male",1307,"Executive Producer","Bob Weinstein",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057f1b","Production","Male",59839,"Executive Producer","Harvey Weinstein",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057f09","Writing","Male",3027,"Original Story","Stephen King",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057efd","Writing","Male",7130,"Screenplay","Scott Alexander",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057f03","Writing","Male",7131,"Screenplay","Larry Karaszewski",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057f7f","Production","Male",10952,"Producer","Lorenzo di Bonaventura",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057f2d","Editing","Male",8307,"Editor","Peter Boyle",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057f21","Camera","Male",21655,"Director of Photography","Benoît Delhomme",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057f39","Costume & Make-Up","Female",22968,"Costume Design","Natalie Ward",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057f33","Art","Male",28636,"Production Design","Andrew Laws",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"52fe437dc3a36847f8057ef7","Writing","Male",29606,"Screenplay","Matt Greenberg",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d28feac3a36838f101d61c","Art","Male",33625,"Set Decoration","Daniel B. Clancy",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d28fd89251411acb01fbbe","Art","Male",49345,"Art Direction","Mark Raggett",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d28f9b9251411af402080f","Production","Female",53680,"Casting","Elaine Grainger",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d28f539251411ab50209be","Production","Male",65753,"Executive Producer","Richard Saperstein",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d2908ec3a36838f901f6a6","Crew","Female",1117950,"Post Production Supervisor","Jessie Thiele",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d28ff89251411ad801ffc1","Art","Female",1285953,"Set Decoration","Marina Morris",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d293d6925141079400033e","Directing","Female",1390539,"Script Supervisor","Tricia Ronten",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d29357c3a36873c70001c1","Directing","Female",1440497,"Script Supervisor","Catherine Allinson",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d29211c3a36873d400009f","Production","Female",1486198,"Casting Assistant","Kate Ringsell",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d290df9251411aef01ff8b","Production","Female",1596781,"Unit Production Manager","Gabriela Vázquez",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d292df9251410804000208","Production","Male",1640354,"Location Manager","Pat Karam",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d28e9b9251411a9f020c18","Production","Female",1781760,"Associate Producer","Kelly Dennis",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d28f0c9251411ae802087f","Production","Female",1781761,"Associate Producer","Antonia Kalmacoff",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d2918a92514107a00000a7","Production","Female",1781768,"Unit Production Manager","Elena Zokas",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d2926092514107a8000172","Production","Female",1781770,"Location Manager","Briana Burke",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d292c092514107a80001de","Production","Female",1781771,"Location Manager","Audra Gorman",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"1408",0.9145350587,0.0854649413,"58d2938a92514107940002ff","Production","Female",1781780,"Production Coordinator","Una Hill",3021,"Horror",2.5e+07,94679598,1372,6.5,9.196884,104,2007-07-12,1
"17 Again",0.771246544,0.228753456,"563e1c4b9251417fa90036b7","Production","Female",434,"Casting","Lisa Beach",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1c5cc3a3681b5402d08e","Production","Female",436,"Casting","Sarah Katzman",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1c279251413442002e22","Camera","Male",17146,"Director of Photography","Tim Suhrstedt",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1bff92514129fe01ccf2","Production","Male",20739,"Producer","Adam Shankman",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1bd4c3a3681b5c02cb29","Production","Female",20742,"Producer","Jennifer Gibgot",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1cabc3a36862da003f90","Costume & Make-Up","Female",20745,"Costume Design","Pamela Withers",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"568ed8aac3a3685906003af8","Sound","Male",24190,"Original Music Composer","Rolfe Kent",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"52fe46fc9251416c7508a393","Writing","Male",66211,"Screenplay","Jason Filardi",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1c82c3a3681b5402d095","Art","Male",92302,"Art Direction","Tom Reta",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1c6e9251414c7000ac97","Art","Male",112520,"Production Design","Garreth Stover",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"568ed9fd9251416b470036e8","Sound","Male",158916,"Sound Re-Recording Mixer","Michael Keller",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1e3fc3a3681b6102c2eb","Directing","Male",1367508,"Script Supervisor","Steve Gehrke",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1d9c9251413b1300cb94","Visual Effects","Male",1405209,"Visual Effects Supervisor","David Jones",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1d0cc3a3681b5c02cb60","Visual Effects","Female",1532730,"Visual Effects Coordinator","Jennifer Avery",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"563e1e099251411867003c67","Costume & Make-Up","Female",1532734,"Set Costumer","Alyssa Kim",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"568ed972c3a36858ec0037d1","Camera","Male",1559544,"Camera Operator","Chris W. Johnson",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"17 Again",0.771246544,0.228753456,"568ed968c3a36858f90038a9","Camera","Male",1559544,"Steadicam Operator","Chris W. Johnson",16996,"Comedy",2e+07,136267476,1388,6.1,11.362762,102,2009-03-11,1
"2 Guns",0.9404433548,0.0595566452,"52fe4c15c3a368484e1a6189","Editing","Male",908,"Editor","Michael Tronick",136400,"Action",6.1e+07,131940411,1611,6.6,13.336512,109,2013-08-02,1
"2 Guns",0.9404433548,0.0595566452,"5680101ec3a3684be300db55","Production","Male",6890,"Executive Producer","Mark Damon",136400,"Action",6.1e+07,131940411,1611,6.6,13.336512,109,2013-08-02,1
"2 Guns",0.9404433548,0.0595566452,"52fe4c15c3a368484e1a618f","Production","Female",7494,"Casting","Sheila Jaffe",136400,"Action",6.1e+07,131940411,1611,6.6,13.336512,109,2013-08-02,1
"2 Guns",0.9404433548,0.0595566452,"568010619251414d98003788","Production","Male",9250,"Executive Producer","Jeffrey Stott",136400,"Action",6.1e+07,131940411,1611,6.6,13.336512,109,2013-08-02,1
